risk_value,date,daily_variation,percent_change,trend
2029,2020-01-29,-69.0,-3.288846520495714,Decrease
2035,2020-01-30,6.0,0.29571217348447476,Increase
2068,2020-01-31,33.0,1.6216216216216273,Increase
2068,2020-02-01,0.0,0.0,No Change
2068,2020-02-02,0.0,0.0,No Change
2068,2020-02-03,0.0,0.0,No Change
1904,2020-02-04,-164.0,-7.930367504835589,Decrease
1884,2020-02-05,-20.0,-1.0504201680672232,Decrease
1901,2020-02-06,17.0,0.9023354564755781,Increase
1864,2020-02-07,-37.0,-1.9463440294581802,Decrease
1864,2020-02-08,0.0,0.0,No Change
1864,2020-02-09,0.0,0.0,No Change
1882,2020-02-10,18.0,0.965665236051505,Increase
1981,2020-02-11,99.0,5.260361317747075,Increase
1951,2020-02-12,-30.0,-1.5143866733972722,Decrease
2037,2020-02-13,86.0,4.407995899538708,Increase
2014,2020-02-14,-23.0,-1.129111438389785,Decrease
2014,2020-02-15,0.0,0.0,No Change
2014,2020-02-16,0.0,0.0,No Change
2014,2020-02-17,0.0,0.0,No Change
2053,2020-02-18,39.0,1.9364448857994043,Increase
2035,2020-02-19,-18.0,-0.8767657087189518,Decrease
2092,2020-02-20,57.0,2.8009828009827986,Increase
2046,2020-02-21,-46.0,-2.198852772466542,Decrease
2046,2020-02-22,0.0,0.0,No Change
2046,2020-02-23,0.0,0.0,No Change
2059,2020-02-24,13.0,0.6353861192570864,Increase
2071,2020-02-25,12.0,0.5828071879553143,Increase
2082,2020-02-26,11.0,0.5311443746982114,Increase
2186,2020-02-27,104.0,4.995196926032652,Increase
2283,2020-02-28,97.0,4.437328453796896,Increase
2283,2020-02-29,0.0,0.0,No Change
2283,2020-03-01,0.0,0.0,No Change
2244,2020-03-02,-39.0,-1.708278580814715,Decrease
2214,2020-03-03,-30.0,-1.3368983957219305,Decrease
2186,2020-03-04,-28.0,-1.2646793134598044,Decrease
2330,2020-03-05,144.0,6.587374199451057,Increase
2426,2020-03-06,96.0,4.12017167381975,Increase
2426,2020-03-07,0.0,0.0,No Change
2426,2020-03-08,0.0,0.0,No Change
2783,2020-03-09,357.0,14.71558120362737,Increase
2812,2020-03-10,29.0,1.0420409629895877,Increase
2948,2020-03-11,136.0,4.836415362731161,Increase
3124,2020-03-12,176.0,5.970149253731338,Increase
3064,2020-03-13,-60.0,-1.9206145966709331,Decrease
3064,2020-03-14,0.0,0.0,No Change
3064,2020-03-15,0.0,0.0,No Change
3467,2020-03-16,403.0,13.152741514360322,Increase
3546,2020-03-17,79.0,2.278627055090854,Increase
3969,2020-03-18,423.0,11.928934010152293,Increase
4050,2020-03-19,81.0,2.0408163265306145,Increase
4015,2020-03-20,-35.0,-0.8641975308641969,Decrease
4015,2020-03-21,0.0,0.0,No Change
4015,2020-03-22,0.0,0.0,No Change
4362,2020-03-23,347.0,8.64259028642591,Increase
4269,2020-03-24,-93.0,-2.1320495185694677,Decrease
4246,2020-03-25,-23.0,-0.5387678613258395,Decrease
4143,2020-03-26,-103.0,-2.425812529439475,Decrease
4185,2020-03-27,42.0,1.0137581462708267,Increase
4185,2020-03-28,0.0,0.0,No Change
4185,2020-03-29,0.0,0.0,No Change
4082,2020-03-30,-103.0,-2.4611708482676242,Decrease
3803,2020-03-31,-279.0,-6.834884860362567,Decrease
3943,2020-04-01,140.0,3.6813042334998602,Increase
3828,2020-04-02,-115.0,-2.9165609941668835,Decrease
3683,2020-04-03,-145.0,-3.7878787878787845,Decrease
3683,2020-04-04,0.0,0.0,No Change
3683,2020-04-05,0.0,0.0,No Change
3588,2020-04-06,-95.0,-2.579418951941348,Decrease
3652,2020-04-07,64.0,1.7837235228539638,Increase
3842,2020-04-08,190.0,5.202628696604594,Increase
3798,2020-04-09,-44.0,-1.1452368558042658,Decrease
3798,2020-04-10,0.0,0.0,No Change
3798,2020-04-11,0.0,0.0,No Change
3798,2020-04-12,0.0,0.0,No Change
3864,2020-04-13,66.0,1.7377567140600236,Increase
3856,2020-04-14,-8.0,-0.20703933747412417,Decrease
3994,2020-04-15,138.0,3.5788381742738684,Increase
3987,2020-04-16,-7.0,-0.1752628943415102,Decrease
3496,2020-04-17,-491.0,-12.315023827439175,Decrease
3496,2020-04-18,0.0,0.0,No Change
3496,2020-04-19,0.0,0.0,No Change
3429,2020-04-20,-67.0,-1.9164759725400438,Decrease
3617,2020-04-21,188.0,5.482648002333046,Increase
3789,2020-04-22,172.0,4.755322090129943,Increase
3994,2020-04-23,205.0,5.410398522037485,Increase
4037,2020-04-24,43.0,1.0766149223835786,Increase
4037,2020-04-25,0.0,0.0,No Change
4037,2020-04-26,0.0,0.0,No Change
4009,2020-04-27,-28.0,-0.693584344810505,Decrease
3989,2020-04-28,-20.0,-0.498877525567476,Decrease
3999,2020-04-29,10.0,0.25068939583856586,Increase
3472,2020-04-30,-527.0,-13.178294573643413,Decrease
3520,2020-05-01,48.0,1.382488479262678,Increase
3520,2020-05-02,0.0,0.0,No Change
3520,2020-05-03,0.0,0.0,No Change
3614,2020-05-04,94.0,2.670454545454537,Increase
3455,2020-05-05,-159.0,-4.399557277255117,Decrease
3374,2020-05-06,-81.0,-2.3444283646888553,Decrease
3335,2020-05-07,-39.0,-1.1558980438648447,Decrease
3322,2020-05-08,-13.0,-0.389805097451279,Decrease
3322,2020-05-09,0.0,0.0,No Change
3322,2020-05-10,0.0,0.0,No Change
3111,2020-05-11,-211.0,-6.351595424443102,Decrease
3005,2020-05-12,-106.0,-3.407264545162325,Decrease
3036,2020-05-13,31.0,1.031613976705481,Increase
3040,2020-05-14,4.0,0.13175230566535578,Increase
2837,2020-05-15,-203.0,-6.6776315789473735,Decrease
2837,2020-05-16,0.0,0.0,No Change
2837,2020-05-17,0.0,0.0,No Change
2690,2020-05-18,-147.0,-5.18152978498414,Decrease
2751,2020-05-19,61.0,2.267657992565053,Increase
2782,2020-05-20,31.0,1.1268629589240353,Increase
2784,2020-05-21,2.0,0.07189072609632419,Increase
2779,2020-05-22,-5.0,-0.17959770114942541,Decrease
2779,2020-05-23,0.0,0.0,No Change
2779,2020-05-24,0.0,0.0,No Change
2779,2020-05-25,0.0,0.0,No Change
2631,2020-05-26,-148.0,-5.325656711047144,Decrease
2664,2020-05-27,33.0,1.2542759407069504,Increase
2728,2020-05-28,64.0,2.4024024024023927,Increase
2627,2020-05-29,-101.0,-3.702346041055715,Decrease
2627,2020-05-30,0.0,0.0,No Change
2627,2020-05-31,0.0,0.0,No Change
2615,2020-06-01,-12.0,-0.4567948229920016,Decrease
2576,2020-06-02,-39.0,-1.4913957934990396,Decrease
2481,2020-06-03,-95.0,-3.6878881987577605,Decrease
2534,2020-06-04,53.0,2.136235388956065,Increase
2555,2020-06-05,21.0,0.8287292817679592,Increase
2555,2020-06-06,0.0,0.0,No Change
2555,2020-06-07,0.0,0.0,No Change
2478,2020-06-08,-77.0,-3.013698630136985,Decrease
2600,2020-06-09,122.0,4.92332526230832,Increase
2535,2020-06-10,-65.0,-2.500000000000002,Decrease
2609,2020-06-11,74.0,2.9191321499013823,Increase
2578,2020-06-12,-31.0,-1.1881947106170965,Decrease
2578,2020-06-13,0.0,0.0,No Change
2578,2020-06-14,0.0,0.0,No Change
2605,2020-06-15,27.0,1.0473235065942665,Increase
2524,2020-06-16,-81.0,-3.109404990403075,Decrease
2541,2020-06-17,17.0,0.6735340729001615,Increase
2603,2020-06-18,62.0,2.4399842581660725,Increase
2541,2020-06-19,-62.0,-2.3818670764502503,Decrease
2541,2020-06-20,0.0,0.0,No Change
2541,2020-06-21,0.0,0.0,No Change
2487,2020-06-22,-54.0,-2.125147579693032,Decrease
2461,2020-06-23,-26.0,-1.0454362685967,Decrease
2514,2020-06-24,53.0,2.153596099146693,Increase
2527,2020-06-25,13.0,0.51710421638822,Increase
2533,2020-06-26,6.0,0.2374356944994105,Increase
2533,2020-06-27,0.0,0.0,No Change
2533,2020-06-28,0.0,0.0,No Change
2470,2020-06-29,-63.0,-2.4871693643900517,Decrease
2495,2020-06-30,25.0,1.0121457489878471,Increase
2497,2020-07-01,2.0,0.08016032064128709,Increase
2509,2020-07-02,12.0,0.4805766920304322,Increase
2509,2020-07-03,0.0,0.0,No Change
2509,2020-07-04,0.0,0.0,No Change
2509,2020-07-05,0.0,0.0,No Change
2378,2020-07-06,-131.0,-5.221203666799523,Decrease
2343,2020-07-07,-35.0,-1.4718250630782137,Decrease
2293,2020-07-08,-50.0,-2.1340162185232603,Decrease
2337,2020-07-09,44.0,1.918883558656792,Increase
2299,2020-07-10,-38.0,-1.6260162601625994,Decrease
2299,2020-07-11,0.0,0.0,No Change
2299,2020-07-12,0.0,0.0,No Change
2308,2020-07-13,9.0,0.391474554153981,Increase
2366,2020-07-14,58.0,2.512998266897748,Increase
2341,2020-07-15,-25.0,-1.0566356720202896,Decrease
2343,2020-07-16,2.0,0.08543357539512186,Increase
2359,2020-07-17,16.0,0.6828851899274513,Increase
2359,2020-07-18,0.0,0.0,No Change
2359,2020-07-19,0.0,0.0,No Change
2381,2020-07-20,22.0,0.9325985587113284,Increase
2356,2020-07-21,-25.0,-1.0499790004199872,Decrease
2278,2020-07-22,-78.0,-3.310696095076404,Decrease
2221,2020-07-23,-57.0,-2.5021949078138706,Decrease
2210,2020-07-24,-11.0,-0.49527239981990157,Decrease
2210,2020-07-25,0.0,0.0,No Change
2210,2020-07-26,0.0,0.0,No Change
2211,2020-07-27,1.0,0.04524886877828038,Increase
2242,2020-07-28,31.0,1.4020805065581232,Increase
2280,2020-07-29,38.0,1.6949152542372836,Increase
2278,2020-07-30,-2.0,-0.08771929824561431,Decrease
2263,2020-07-31,-15.0,-0.6584723441615425,Decrease
2263,2020-08-01,0.0,0.0,No Change
2263,2020-08-02,0.0,0.0,No Change
2119,2020-08-03,-144.0,-6.3632346442775045,Decrease
2111,2020-08-04,-8.0,-0.3775365738555969,Decrease
2027,2020-08-05,-84.0,-3.979156797726191,Decrease
2056,2020-08-06,29.0,1.4306857424765562,Increase
2091,2020-08-07,35.0,1.7023346303501885,Increase
2091,2020-08-08,0.0,0.0,No Change
2091,2020-08-09,0.0,0.0,No Change
2084,2020-08-10,-7.0,-0.33476805356288386,Decrease
2083,2020-08-11,-1.0,-0.04798464491362342,Decrease
2099,2020-08-12,16.0,0.7681228996639478,Increase
2101,2020-08-13,2.0,0.0952834683182413,Increase
2112,2020-08-14,11.0,0.5235602094240788,Increase
2112,2020-08-15,0.0,0.0,No Change
2112,2020-08-16,0.0,0.0,No Change
2131,2020-08-17,19.0,0.8996212121212155,Increase
2139,2020-08-18,8.0,0.375410605349602,Increase
2142,2020-08-19,3.0,0.14025245441795509,Increase
2158,2020-08-20,16.0,0.7469654528478031,Increase
2153,2020-08-21,-5.0,-0.23169601482854185,Decrease
2153,2020-08-22,0.0,0.0,No Change
2153,2020-08-23,0.0,0.0,No Change
2140,2020-08-24,-13.0,-0.6038086391082165,Decrease
2137,2020-08-25,-3.0,-0.14018691588785215,Decrease
2146,2020-08-26,9.0,0.4211511464670137,Increase
2149,2020-08-27,3.0,0.13979496738116826,Increase
2142,2020-08-28,-7.0,-0.32573289902280145,Decrease
2142,2020-08-29,0.0,0.0,No Change
2142,2020-08-30,0.0,0.0,No Change
2147,2020-08-31,5.0,0.23342670401493848,Increase
2127,2020-09-01,-20.0,-0.9315323707498879,Decrease
2123,2020-09-02,-4.0,-0.18805829807240215,Decrease
2128,2020-09-03,5.0,0.23551577955722713,Increase
2117,2020-09-04,-11.0,-0.5169172932330879,Decrease
2117,2020-09-05,0.0,0.0,No Change
2117,2020-09-06,0.0,0.0,No Change
2117,2020-09-07,0.0,0.0,No Change
2120,2020-09-08,3.0,0.14170996693434468,Increase
2120,2020-09-09,0.0,0.0,No Change
1101,2020-09-10,-1019.0,-48.06603773584905,Decrease
1108,2020-09-11,7.0,0.6357856494096259,Increase
1108,2020-09-12,0.0,0.0,No Change
1108,2020-09-13,0.0,0.0,No Change
1120,2020-09-14,12.0,1.0830324909747224,Increase
1119,2020-09-15,-1.0,-0.08928571428571397,Decrease
1181,2020-09-16,62.0,5.540661304736383,Increase
1237,2020-09-17,56.0,4.741744284504668,Increase
1259,2020-09-18,22.0,1.7784963621665373,Increase
1259,2020-09-19,0.0,0.0,No Change
1259,2020-09-20,0.0,0.0,No Change
1338,2020-09-21,79.0,6.27482128673551,Increase
1353,2020-09-22,15.0,1.1210762331838486,Increase
1390,2020-09-23,37.0,2.734663710273466,Increase
1359,2020-09-24,-31.0,-2.2302158273381334,Decrease
1332,2020-09-25,-27.0,-1.9867549668874163,Decrease
1332,2020-09-26,0.0,0.0,No Change
1332,2020-09-27,0.0,0.0,No Change
1340,2020-09-28,8.0,0.6006006006006093,Increase
1333,2020-09-29,-7.0,-0.5223880597014952,Decrease
1300,2020-09-30,-33.0,-2.4756189047261845,Decrease
1339,2020-10-01,39.0,3.0000000000000027,Increase
1353,2020-10-02,14.0,1.0455563853622118,Increase
1353,2020-10-03,0.0,0.0,No Change
1353,2020-10-04,0.0,0.0,No Change
1350,2020-10-05,-3.0,-0.22172949002217113,Decrease
1373,2020-10-06,23.0,1.7037037037036962,Increase
1374,2020-10-07,1.0,0.0728332119446451,Increase
1366,2020-10-08,-8.0,-0.5822416302765698,Decrease
1343,2020-10-09,-23.0,-1.68374816983895,Decrease
1343,2020-10-10,0.0,0.0,No Change
1343,2020-10-11,0.0,0.0,No Change
1343,2020-10-12,0.0,0.0,No Change
1368,2020-10-13,25.0,1.8615040953090078,Increase
1404,2020-10-14,36.0,2.6315789473684292,Increase
1406,2020-10-15,2.0,0.14245014245013454,Increase
1397,2020-10-16,-9.0,-0.6401137980085347,Decrease
1397,2020-10-17,0.0,0.0,No Change
1397,2020-10-18,0.0,0.0,No Change
1431,2020-10-19,34.0,2.4337866857551793,Increase
1434,2020-10-20,3.0,0.20964360587001352,Increase
1445,2020-10-21,11.0,0.7670850767085069,Increase
1440,2020-10-22,-5.0,-0.34602076124568004,Decrease
1425,2020-10-23,-15.0,-1.041666666666663,Decrease
1425,2020-10-24,0.0,0.0,No Change
1425,2020-10-25,0.0,0.0,No Change
1445,2020-10-26,20.0,1.403508771929829,Increase
1460,2020-10-27,15.0,1.038062283737018,Increase
1481,2020-10-28,21.0,1.4383561643835696,Increase
1480,2020-10-29,-1.0,-0.06752194463200967,Decrease
1482,2020-10-30,2.0,0.13513513513514486,Increase
1482,2020-10-31,0.0,0.0,No Change
1482,2020-11-01,0.0,0.0,No Change
1464,2020-11-02,-18.0,-1.2145748987854255,Decrease
1435,2020-11-03,-29.0,-1.9808743169398957,Decrease
1430,2020-11-04,-5.0,-0.34843205574912606,Decrease
1402,2020-11-05,-28.0,-1.9580419580419561,Decrease
1391,2020-11-06,-11.0,-0.7845934379457908,Decrease
1391,2020-11-07,0.0,0.0,No Change
1391,2020-11-08,0.0,0.0,No Change
1353,2020-11-09,-38.0,-2.7318475916606744,Decrease
1352,2020-11-10,-1.0,-0.07390983000739038,Decrease
1352,2020-11-11,0.0,0.0,No Change
1342,2020-11-12,-10.0,-0.7396449704141994,Decrease
1331,2020-11-13,-11.0,-0.8196721311475419,Decrease
1331,2020-11-14,0.0,0.0,No Change
1331,2020-11-15,0.0,0.0,No Change
1323,2020-11-16,-8.0,-0.6010518407212673,Decrease
1350,2020-11-17,27.0,2.0408163265306145,Increase
1357,2020-11-18,7.0,0.5185185185185182,Increase
1370,2020-11-19,13.0,0.9579955784819516,Increase
1378,2020-11-20,8.0,0.5839416058394109,Increase
1378,2020-11-21,0.0,0.0,No Change
1378,2020-11-22,0.0,0.0,No Change
1375,2020-11-23,-3.0,-0.2177068214804012,Decrease
1369,2020-11-24,-6.0,-0.43636363636363473,Decrease
1376,2020-11-25,7.0,0.511322132943759,Increase
1376,2020-11-26,0.0,0.0,No Change
1376,2020-11-27,0.0,0.0,No Change
1376,2020-11-28,0.0,0.0,No Change
1376,2020-11-29,0.0,0.0,No Change
1410,2020-11-30,34.0,2.470930232558133,Increase
1405,2020-12-01,-5.0,-0.35460992907800915,Decrease
1411,2020-12-02,6.0,0.4270462633451988,Increase
1426,2020-12-03,15.0,1.0630758327427436,Increase
1427,2020-12-04,1.0,0.07012622720896644,Increase
1427,2020-12-05,0.0,0.0,No Change
1427,2020-12-06,0.0,0.0,No Change
1456,2020-12-07,29.0,2.032235459004905,Increase
1452,2020-12-08,-4.0,-0.27472527472527375,Decrease
1434,2020-12-09,-18.0,-1.2396694214875992,Decrease
1418,2020-12-10,-16.0,-1.115760111576014,Decrease
1394,2020-12-11,-24.0,-1.6925246826516194,Decrease
1394,2020-12-12,0.0,0.0,No Change
1394,2020-12-13,0.0,0.0,No Change
1369,2020-12-14,-25.0,-1.7934002869440469,Decrease
1387,2020-12-15,18.0,1.3148283418553675,Increase
1382,2020-12-16,-5.0,-0.36049026676280294,Decrease
1380,2020-12-17,-2.0,-0.14471780028944004,Decrease
1365,2020-12-18,-15.0,-1.0869565217391353,Decrease
1365,2020-12-19,0.0,0.0,No Change
1365,2020-12-20,0.0,0.0,No Change
1362,2020-12-21,-3.0,-0.219780219780219,Decrease
1363,2020-12-22,1.0,0.07342143906019505,Increase
1358,2020-12-23,-5.0,-0.3668378576669129,Decrease
1356,2020-12-24,-2.0,-0.14727540500736325,Decrease
1356,2020-12-25,0.0,0.0,No Change
1356,2020-12-26,0.0,0.0,No Change
1356,2020-12-27,0.0,0.0,No Change
1362,2020-12-28,6.0,0.4424778761061843,Increase
1368,2020-12-29,6.0,0.4405286343612369,Increase
1373,2020-12-30,5.0,0.3654970760234022,Increase
1368,2020-12-31,-5.0,-0.36416605972323657,Decrease
1368,2021-01-01,0.0,0.0,No Change
1368,2021-01-02,0.0,0.0,No Change
1368,2021-01-03,0.0,0.0,No Change
1400,2021-01-04,32.0,2.3391812865497075,Increase
1412,2021-01-05,12.0,0.8571428571428674,Increase
1374,2021-01-06,-38.0,-2.6912181303116123,Decrease
1374,2021-01-07,0.0,0.0,No Change
1384,2021-01-08,10.0,0.727802037845704,Increase
1384,2021-01-09,0.0,0.0,No Change
1384,2021-01-10,0.0,0.0,No Change
1395,2021-01-11,11.0,0.7947976878612817,Increase
1415,2021-01-12,20.0,1.4336917562723928,Increase
1449,2021-01-13,34.0,2.402826855123674,Increase
1460,2021-01-14,11.0,0.7591442374051072,Increase
1451,2021-01-15,-9.0,-0.6164383561643838,Decrease
1451,2021-01-16,0.0,0.0,No Change
1451,2021-01-17,0.0,0.0,No Change
1451,2021-01-18,0.0,0.0,No Change
1429,2021-01-19,-22.0,-1.5161957270847681,Decrease
1419,2021-01-20,-10.0,-0.6997900629811094,Decrease
1440,2021-01-21,21.0,1.4799154334038,Increase
1422,2021-01-22,-18.0,-1.2499999999999956,Decrease
1422,2021-01-23,0.0,0.0,No Change
1422,2021-01-24,0.0,0.0,No Change
1433,2021-01-25,11.0,0.7735583684950864,Increase
1430,2021-01-26,-3.0,-0.20935101186322358,Decrease
1444,2021-01-27,14.0,0.9790209790209836,Increase
1444,2021-01-28,0.0,0.0,No Change
1445,2021-01-29,1.0,0.06925207756232066,Increase
1445,2021-01-30,0.0,0.0,No Change
1445,2021-01-31,0.0,0.0,No Change
1438,2021-02-01,-7.0,-0.48442906574394096,Decrease
1440,2021-02-02,2.0,0.13908205841446364,Increase
1455,2021-02-03,15.0,1.041666666666674,Increase
1455,2021-02-04,0.0,0.0,No Change
1445,2021-02-05,-10.0,-0.6872852233676952,Decrease
1445,2021-02-06,0.0,0.0,No Change
1445,2021-02-07,0.0,0.0,No Change
1434,2021-02-08,-11.0,-0.761245674740485,Decrease
1448,2021-02-09,14.0,0.9762900976290068,Increase
1456,2021-02-10,8.0,0.5524861878453136,Increase
1463,2021-02-11,7.0,0.48076923076922906,Increase
1456,2021-02-12,-7.0,-0.4784688995215336,Decrease
1456,2021-02-13,0.0,0.0,No Change
1456,2021-02-14,0.0,0.0,No Change
1456,2021-02-15,0.0,0.0,No Change
1497,2021-02-16,41.0,2.815934065934056,Increase
1473,2021-02-17,-24.0,-1.603206412825653,Decrease
1482,2021-02-18,9.0,0.6109979633401208,Increase
1488,2021-02-19,6.0,0.4048582995951344,Increase
1488,2021-02-20,0.0,0.0,No Change
1488,2021-02-21,0.0,0.0,No Change
1501,2021-02-22,13.0,0.8736559139784994,Increase
1514,2021-02-23,13.0,0.8660892738174608,Increase
1505,2021-02-24,-9.0,-0.5944517833553542,Decrease
1499,2021-02-25,-6.0,-0.39867109634551534,Decrease
1511,2021-02-26,12.0,0.8005336891260928,Increase
1511,2021-02-27,0.0,0.0,No Change
1511,2021-02-28,0.0,0.0,No Change
1512,2021-03-01,1.0,0.06618133686300265,Increase
1543,2021-03-02,31.0,2.050264550264558,Increase
1547,2021-03-03,4.0,0.25923525599480524,Increase
1552,2021-03-04,5.0,0.3232062055591456,Increase
1590,2021-03-05,38.0,2.448453608247414,Increase
1590,2021-03-06,0.0,0.0,No Change
1590,2021-03-07,0.0,0.0,No Change
1598,2021-03-08,8.0,0.5031446540880502,Increase
1639,2021-03-09,41.0,2.5657071339173942,Increase
1647,2021-03-10,8.0,0.48810250152531154,Increase
1630,2021-03-11,-17.0,-1.032179720704307,Decrease
1594,2021-03-12,-36.0,-2.208588957055213,Decrease
1594,2021-03-13,0.0,0.0,No Change
1594,2021-03-14,0.0,0.0,No Change
1570,2021-03-15,-24.0,-1.505646173149311,Decrease
1551,2021-03-16,-19.0,-1.2101910828025475,Decrease
1533,2021-03-17,-18.0,-1.1605415860735047,Decrease
1536,2021-03-18,3.0,0.1956947162426559,Increase
1517,2021-03-19,-19.0,-1.236979166666663,Decrease
1517,2021-03-20,0.0,0.0,No Change
1517,2021-03-21,0.0,0.0,No Change
1512,2021-03-22,-5.0,-0.3295978905734964,Decrease
1522,2021-03-23,10.0,0.6613756613756516,Increase
1573,2021-03-24,51.0,3.3508541392904156,Increase
1566,2021-03-25,-7.0,-0.4450095359186279,Decrease
1572,2021-03-26,6.0,0.3831417624521105,Increase
1572,2021-03-27,0.0,0.0,No Change
1572,2021-03-28,0.0,0.0,No Change
1576,2021-03-29,4.0,0.2544529262086481,Increase
1599,2021-03-30,23.0,1.4593908629441543,Increase
1589,2021-03-31,-10.0,-0.6253908692933074,Decrease
1589,2021-04-01,0.0,0.0,No Change
1589,2021-04-02,0.0,0.0,No Change
1589,2021-04-03,0.0,0.0,No Change
1589,2021-04-04,0.0,0.0,No Change
1592,2021-04-05,3.0,0.18879798615480947,Increase
1598,2021-04-06,6.0,0.37688442211054607,Increase
1606,2021-04-07,8.0,0.5006257822277815,Increase
1608,2021-04-08,2.0,0.12453300124533051,Increase
1614,2021-04-09,6.0,0.3731343283582156,Increase
1614,2021-04-10,0.0,0.0,No Change
1614,2021-04-11,0.0,0.0,No Change
1586,2021-04-12,-28.0,-1.7348203221809189,Decrease
1592,2021-04-13,6.0,0.3783102143757988,Increase
1578,2021-04-14,-14.0,-0.8793969849246186,Decrease
1605,2021-04-15,27.0,1.7110266159695797,Increase
1601,2021-04-16,-4.0,-0.24922118380061864,Decrease
1601,2021-04-17,0.0,0.0,No Change
1601,2021-04-18,0.0,0.0,No Change
1590,2021-04-19,-11.0,-0.6870705808869504,Decrease
1594,2021-04-20,4.0,0.2515723270440251,Increase
1597,2021-04-21,3.0,0.18820577164366803,Increase
1581,2021-04-22,-16.0,-1.0018785222291826,Decrease
1578,2021-04-23,-3.0,-0.189753320683117,Decrease
1578,2021-04-24,0.0,0.0,No Change
1578,2021-04-25,0.0,0.0,No Change
1559,2021-04-26,-19.0,-1.2040557667934104,Decrease
1539,2021-04-27,-20.0,-1.2828736369467575,Decrease
1545,2021-04-28,6.0,0.3898635477582957,Increase
1557,2021-04-29,12.0,0.7766990291262044,Increase
1551,2021-04-30,-6.0,-0.3853564547206201,Decrease
1551,2021-05-01,0.0,0.0,No Change
1551,2021-05-02,0.0,0.0,No Change
1562,2021-05-03,11.0,0.7092198581560183,Increase
1560,2021-05-04,-2.0,-0.1280409731113985,Decrease
1567,2021-05-05,7.0,0.4487179487179471,Increase
1578,2021-05-06,11.0,0.7019783024888371,Increase
1580,2021-05-07,2.0,0.12674271229404788,Increase
1580,2021-05-08,0.0,0.0,No Change
1580,2021-05-09,0.0,0.0,No Change
1591,2021-05-10,11.0,0.6962025316455733,Increase
1607,2021-05-11,16.0,1.0056568196103122,Increase
1596,2021-05-12,-11.0,-0.6845052893590498,Decrease
1592,2021-05-13,-4.0,-0.25062656641604564,Decrease
1547,2021-05-14,-45.0,-2.826633165829151,Decrease
1547,2021-05-15,0.0,0.0,No Change
1547,2021-05-16,0.0,0.0,No Change
1513,2021-05-17,-34.0,-2.197802197802201,Decrease
1504,2021-05-18,-9.0,-0.594844679444817,Decrease
1518,2021-05-19,14.0,0.9308510638297962,Increase
1519,2021-05-20,1.0,0.06587615283266679,Increase
1537,2021-05-21,18.0,1.1849901250822859,Increase
1537,2021-05-22,0.0,0.0,No Change
1537,2021-05-23,0.0,0.0,No Change
1532,2021-05-24,-5.0,-0.3253090435914152,Decrease
1528,2021-05-25,-4.0,-0.26109660574412663,Decrease
1514,2021-05-26,-14.0,-0.9162303664921434,Decrease
1506,2021-05-27,-8.0,-0.5284015852047519,Decrease
1508,2021-05-28,2.0,0.13280212483399723,Increase
1508,2021-05-29,0.0,0.0,No Change
1508,2021-05-30,0.0,0.0,No Change
1508,2021-05-31,0.0,0.0,No Change
1498,2021-06-01,-10.0,-0.6631299734747964,Decrease
1480,2021-06-02,-18.0,-1.2016021361815787,Decrease
1498,2021-06-03,18.0,1.216216216216215,Increase
1506,2021-06-04,8.0,0.5340453938584844,Increase
1506,2021-06-05,0.0,0.0,No Change
1506,2021-06-06,0.0,0.0,No Change
1507,2021-06-07,1.0,0.06640106241699861,Increase
1492,2021-06-08,-15.0,-0.9953550099535469,Decrease
1470,2021-06-09,-22.0,-1.4745308310991967,Decrease
1474,2021-06-10,4.0,0.2721088435374108,Increase
1466,2021-06-11,-8.0,-0.5427408412483015,Decrease
1466,2021-06-12,0.0,0.0,No Change
1466,2021-06-13,0.0,0.0,No Change
1476,2021-06-14,10.0,0.6821282401091366,Increase
1483,2021-06-15,7.0,0.47425474254743083,Increase
1473,2021-06-16,-10.0,-0.6743088334457137,Decrease
1496,2021-06-17,23.0,1.5614392396469778,Increase
1501,2021-06-18,5.0,0.33422459893048817,Increase
1501,2021-06-19,0.0,0.0,No Change
1501,2021-06-20,0.0,0.0,No Change
1522,2021-06-21,21.0,1.3990672884743427,Increase
1536,2021-06-22,14.0,0.9198423127463773,Increase
1532,2021-06-23,-4.0,-0.26041666666666297,Decrease
1556,2021-06-24,24.0,1.5665796344647598,Increase
1573,2021-06-25,17.0,1.0925449871465265,Increase
1573,2021-06-26,0.0,0.0,No Change
1573,2021-06-27,0.0,0.0,No Change
1587,2021-06-28,14.0,0.8900190718372558,Increase
1592,2021-06-29,5.0,0.3150598613736566,Increase
1596,2021-06-30,4.0,0.2512562814070307,Increase
1585,2021-07-01,-11.0,-0.6892230576441061,Decrease
1590,2021-07-02,5.0,0.3154574132492094,Increase
1590,2021-07-03,0.0,0.0,No Change
1590,2021-07-04,0.0,0.0,No Change
1590,2021-07-05,0.0,0.0,No Change
1607,2021-07-06,17.0,1.0691823899371178,Increase
1602,2021-07-07,-5.0,-0.3111387678904842,Decrease
1611,2021-07-08,9.0,0.561797752808979,Increase
1600,2021-07-09,-11.0,-0.6828057107386765,Decrease
1600,2021-07-10,0.0,0.0,No Change
1600,2021-07-11,0.0,0.0,No Change
1599,2021-07-12,-1.0,-0.06249999999999867,Decrease
1589,2021-07-13,-10.0,-0.6253908692933074,Decrease
1582,2021-07-14,-7.0,-0.4405286343612369,Decrease
1595,2021-07-15,13.0,0.8217446270543549,Increase
1595,2021-07-16,0.0,0.0,No Change
